campaignID;profilID;siteID;insurer;prix;death;authonomyloss;disability;tempincapacity;date_extraction;date_aspiration;flag_parsing;wrong_price;id;status;year;month;week;type
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_57;FURETS_LOAN;Groupe AXA;4528;YES;YES;NO;NO;09/03/2018;09/03/2018;;;656;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_58;FURETS_LOAN;bnp;4894;YES;YES;NO;NO;09/03/2018;09/03/2018;;;657;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_59;FURETS_LOAN;Groupe AXA;6128;YES;YES;YES;NO;09/03/2018;09/03/2018;;;658;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_60;FURETS_LOAN;Groupe AXA;7118;YES;YES;YES;YES;09/03/2018;09/03/2018;;;659;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_61;FURETS_LOAN;bnp;9443;YES;YES;YES;YES;09/03/2018;09/03/2018;;;660;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_62;FURETS_LOAN;Groupe AXA;492;YES;YES;NO;NO;09/03/2018;09/03/2018;;;661;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_63;FURETS_LOAN;metlife;611;YES;YES;NO;NO;09/03/2018;09/03/2018;;;662;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_64;FURETS_LOAN;magnolia;646;YES;YES;YES;YES;09/03/2018;09/03/2018;;;663;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_65;FURETS_LOAN;Groupe AXA;670;YES;YES;YES;NO;09/03/2018;09/03/2018;;;664;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_66;FURETS_LOAN;swisslife;740;YES;YES;NO;NO;09/03/2018;09/03/2018;;;665;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_67;FURETS_LOAN;bnp;852;YES;YES;NO;NO;09/03/2018;09/03/2018;;;666;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_68;FURETS_LOAN;april;914;YES;YES;YES;YES;09/03/2018;09/03/2018;;;667;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_69;FURETS_LOAN;swisslife;939;YES;YES;YES;NO;09/03/2018;09/03/2018;;;668;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_70;FURETS_LOAN;Groupe AXA;985;YES;YES;YES;YES;09/03/2018;09/03/2018;;;669;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_71;FURETS_LOAN;metlife;1063;YES;YES;YES;YES;09/03/2018;09/03/2018;;;670;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_72;FURETS_LOAN;bnp;1070;YES;YES;YES;YES;09/03/2018;09/03/2018;;;671;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_73;FURETS_LOAN;april;1077;YES;YES;NO;NO;09/03/2018;09/03/2018;;;672;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_74;FURETS_LOAN;swisslife;1144;YES;YES;YES;YES;09/03/2018;09/03/2018;;;673;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_75;FURETS_LOAN;magnolia;1176;YES;YES;YES;YES;09/03/2018;09/03/2018;;;674;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_76;FURETS_LOAN;april;1508;YES;YES;YES;YES;09/03/2018;09/03/2018;;;675;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_77;FURETS_LOAN;Groupe AXA;1277;YES;YES;NO;NO;09/03/2018;09/03/2018;;;676;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_78;FURETS_LOAN;bnp;1703;YES;YES;NO;NO;09/03/2018;09/03/2018;;;677;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_79;FURETS_LOAN;Groupe AXA;1847;YES;YES;YES;NO;09/03/2018;09/03/2018;;;678;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_80;FURETS_LOAN;metlife;1868;YES;YES;NO;NO;09/03/2018;09/03/2018;;;679;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_81;FURETS_LOAN;april;1969;YES;YES;NO;NO;09/03/2018;09/03/2018;;;680;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_82;FURETS_LOAN;bnp;2372;YES;YES;YES;YES;09/03/2018;09/03/2018;;;681;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_83;FURETS_LOAN;Groupe AXA;2519;YES;YES;YES;YES;09/03/2018;09/03/2018;;;682;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_84;FURETS_LOAN;april;2960;YES;YES;YES;YES;09/03/2018;09/03/2018;;;683;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_85;FURETS_LOAN;metlife;3062;YES;YES;YES;YES;09/03/2018;09/03/2018;;;684;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_86;FURETS_LOAN;Groupe AXA;980;YES;YES;NO;NO;09/03/2018;09/03/2018;;;685;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_87;FURETS_LOAN;Groupe AXA;1250;YES;YES;YES;NO;09/03/2018;09/03/2018;;;686;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_88;FURETS_LOAN;metlife;1533;YES;YES;NO;NO;09/03/2018;09/03/2018;;;687;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_89;FURETS_LOAN;Groupe AXA;1628;YES;YES;YES;YES;09/03/2018;09/03/2018;;;688;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_90;FURETS_LOAN;april;1908;YES;YES;YES;YES;09/03/2018;09/03/2018;;;689;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_91;FURETS_LOAN;april;2071;YES;YES;NO;NO;09/03/2018;09/03/2018;;;690;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_92;FURETS_LOAN;metlife;2257;YES;YES;YES;YES;09/03/2018;09/03/2018;;;691;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_93;FURETS_LOAN;april;3280;YES;YES;YES;YES;09/03/2018;09/03/2018;;;692;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_94;FURETS_LOAN;Groupe AXA;1787;YES;YES;NO;NO;09/03/2018;09/03/2018;;;693;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_95;FURETS_LOAN;Groupe AXA;2357;YES;YES;YES;NO;09/03/2018;09/03/2018;;;694;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_96;FURETS_LOAN;metlife;2616;YES;YES;NO;NO;09/03/2018;09/03/2018;;;695;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_97;FURETS_LOAN;april;2996;YES;YES;NO;NO;09/03/2018;09/03/2018;;;696;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_98;FURETS_LOAN;Groupe AXA;3029;YES;YES;YES;YES;09/03/2018;09/03/2018;;;697;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_99;FURETS_LOAN;metlife;3981;YES;YES;YES;YES;09/03/2018;09/03/2018;;;698;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_100;FURETS_LOAN;april;4870;YES;YES;YES;YES;09/03/2018;09/03/2018;;;699;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_101;FURETS_LOAN;Groupe AXA;871;YES;YES;NO;NO;09/03/2018;09/03/2018;;;700;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_102;FURETS_LOAN;Groupe AXA;1224;YES;YES;YES;NO;09/03/2018;09/03/2018;;;701;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_103;FURETS_LOAN;bnp;1237;YES;YES;NO;NO;09/03/2018;09/03/2018;;;702;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_104;FURETS_LOAN;Groupe AXA;1558;YES;YES;YES;YES;09/03/2018;09/03/2018;;;703;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_105;FURETS_LOAN;bnp;1602;YES;YES;YES;YES;09/03/2018;09/03/2018;;;704;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_106;FURETS_LOAN;Groupe AXA;2538;YES;YES;NO;NO;09/03/2018;09/03/2018;;;705;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_107;FURETS_LOAN;Groupe AXA;3245;YES;YES;YES;NO;09/03/2018;09/03/2018;;;706;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_108;FURETS_LOAN;metlife;3380;YES;YES;NO;NO;09/03/2018;09/03/2018;;;707;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_109;FURETS_LOAN;april;3519;YES;YES;NO;NO;09/03/2018;09/03/2018;;;708;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_110;FURETS_LOAN;Groupe AXA;3814;YES;YES;YES;YES;09/03/2018;09/03/2018;;;709;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_111;FURETS_LOAN;metlife;5369;YES;YES;YES;YES;09/03/2018;09/03/2018;;;710;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_112;FURETS_LOAN;april;5683;YES;YES;YES;YES;09/03/2018;09/03/2018;;;711;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_113;FURETS_LOAN;Groupe AXA;3047;YES;YES;NO;NO;09/03/2018;09/03/2018;;;712;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_114;FURETS_LOAN;april;3439;YES;YES;NO;NO;09/03/2018;09/03/2018;;;713;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_115;FURETS_LOAN;bnp;3690;YES;YES;NO;NO;09/03/2018;09/03/2018;;;714;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_116;FURETS_LOAN;metlife;4000;YES;YES;NO;NO;09/03/2018;09/03/2018;;;715;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_117;FURETS_LOAN;Groupe AXA;4283;YES;YES;YES;NO;09/03/2018;09/03/2018;;;716;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_118;FURETS_LOAN;bnp;5213;YES;YES;YES;YES;09/03/2018;09/03/2018;;;717;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_119;FURETS_LOAN;Groupe AXA;5232;YES;YES;YES;YES;09/03/2018;09/03/2018;;;718;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_120;FURETS_LOAN;april;5524;YES;YES;YES;YES;09/03/2018;09/03/2018;;;719;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_121;FURETS_LOAN;metlife;6697;YES;YES;YES;YES;09/03/2018;09/03/2018;;;720;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_122;FURETS_LOAN;Groupe AXA;3729;YES;YES;NO;NO;09/03/2018;09/03/2018;;;721;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_123;FURETS_LOAN;metlife;4214;YES;YES;NO;NO;09/03/2018;09/03/2018;;;722;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_124;FURETS_LOAN;Groupe AXA;4536;YES;YES;YES;NO;09/03/2018;09/03/2018;;;723;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_125;FURETS_LOAN;Groupe AXA;5234;YES;YES;YES;YES;09/03/2018;09/03/2018;;;724;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_126;FURETS_LOAN;metlife;6663;YES;YES;YES;YES;09/03/2018;09/03/2018;;;725;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_127;FURETS_LOAN;april;6767;YES;YES;NO;NO;09/03/2018;09/03/2018;;;726;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_128;FURETS_LOAN;april;13180;YES;YES;YES;YES;09/03/2018;09/03/2018;;;727;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_129;FURETS_LOAN;Groupe AXA;2075;YES;YES;NO;NO;09/03/2018;09/03/2018;;;728;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_130;FURETS_LOAN;april;2497;YES;YES;NO;NO;09/03/2018;09/03/2018;;;729;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_131;FURETS_LOAN;metlife;2878;YES;YES;NO;NO;09/03/2018;09/03/2018;;;730;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_132;FURETS_LOAN;Groupe AXA;2910;YES;YES;YES;NO;09/03/2018;09/03/2018;;;731;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_133;FURETS_LOAN;Groupe AXA;3630;YES;YES;YES;YES;09/03/2018;09/03/2018;;;732;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_134;FURETS_LOAN;april;4048;YES;YES;YES;YES;09/03/2018;09/03/2018;;;733;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_135;FURETS_LOAN;metlife;4951;YES;YES;YES;YES;09/03/2018;09/03/2018;;;734;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_136;FURETS_LOAN;Groupe AXA;2007;YES;YES;NO;NO;09/03/2018;09/03/2018;;;735;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_137;FURETS_LOAN;april;2415;YES;YES;NO;NO;09/03/2018;09/03/2018;;;736;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_138;FURETS_LOAN;metlife;2782;YES;YES;NO;NO;09/03/2018;09/03/2018;;;737;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_139;FURETS_LOAN;Groupe AXA;2814;YES;YES;YES;NO;09/03/2018;09/03/2018;;;738;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_140;FURETS_LOAN;Groupe AXA;3512;YES;YES;YES;YES;09/03/2018;09/03/2018;;;739;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_141;FURETS_LOAN;april;3914;YES;YES;YES;YES;09/03/2018;09/03/2018;;;740;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_142;FURETS_LOAN;metlife;4802;YES;YES;YES;YES;09/03/2018;09/03/2018;;;741;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_143;FURETS_LOAN;april;9610;YES;YES;NO;NO;09/03/2018;09/03/2018;;;742;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_144;FURETS_LOAN;Groupe AXA;10379;YES;YES;NO;NO;09/03/2018;09/03/2018;;;743;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_145;FURETS_LOAN;metlife;10962;YES;YES;NO;NO;09/03/2018;09/03/2018;;;744;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_146;FURETS_LOAN;Groupe AXA;13080;YES;YES;YES;NO;09/03/2018;09/03/2018;;;745;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_147;FURETS_LOAN;april;14436;YES;YES;YES;YES;09/03/2018;09/03/2018;;;746;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_148;FURETS_LOAN;metlife;14864;YES;YES;YES;YES;09/03/2018;09/03/2018;;;747;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_149;FURETS_LOAN;Groupe AXA;15230;YES;YES;YES;YES;09/03/2018;09/03/2018;;;748;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_150;FURETS_LOAN;Groupe AXA;40235;YES;YES;NO;NO;09/03/2018;09/03/2018;;;749;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_151;FURETS_LOAN;Groupe AXA;41846;YES;YES;YES;NO;09/03/2018;09/03/2018;;;750;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_152;FURETS_LOAN;Groupe AXA;42996;YES;YES;YES;YES;09/03/2018;09/03/2018;;;751;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_153;FURETS_LOAN;Groupe AXA;3760;YES;YES;NO;NO;09/03/2018;09/03/2018;;;752;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_154;FURETS_LOAN;Groupe AXA;4985;YES;YES;YES;NO;09/03/2018;09/03/2018;;;753;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_155;FURETS_LOAN;Groupe AXA;5899;YES;YES;YES;YES;09/03/2018;09/03/2018;;;754;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_156;FURETS_LOAN;Groupe AXA;2001;YES;YES;NO;NO;09/03/2018;09/03/2018;;;755;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_157;FURETS_LOAN;april;2408;YES;YES;NO;NO;09/03/2018;09/03/2018;;;756;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_158;FURETS_LOAN;bnp;2502;YES;YES;NO;NO;09/03/2018;09/03/2018;;;757;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_159;FURETS_LOAN;metlife;2772;YES;YES;NO;NO;09/03/2018;09/03/2018;;;758;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_160;FURETS_LOAN;Groupe AXA;2806;YES;YES;YES;NO;09/03/2018;09/03/2018;;;759;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_161;FURETS_LOAN;bnp;3429;YES;YES;YES;YES;09/03/2018;09/03/2018;;;760;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_162;FURETS_LOAN;Groupe AXA;3502;YES;YES;YES;YES;09/03/2018;09/03/2018;;;761;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_163;FURETS_LOAN;april;3901;YES;YES;YES;YES;09/03/2018;09/03/2018;;;762;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_164;FURETS_LOAN;metlife;4778;YES;YES;YES;YES;09/03/2018;09/03/2018;;;763;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_165;FURETS_LOAN;Groupe AXA;2373;YES;YES;NO;NO;09/03/2018;09/03/2018;;;764;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_166;FURETS_LOAN;swisslife;2920;YES;YES;NO;NO;09/03/2018;09/03/2018;;;765;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_167;FURETS_LOAN;bnp;3080;YES;YES;NO;NO;09/03/2018;09/03/2018;;;766;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_168;FURETS_LOAN;Groupe AXA;3479;YES;YES;YES;NO;09/03/2018;09/03/2018;;;767;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_169;FURETS_LOAN;swisslife;3764;YES;YES;YES;NO;09/03/2018;09/03/2018;;;768;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_170;FURETS_LOAN;magnolia;4535;YES;YES;YES;YES;09/03/2018;09/03/2018;;;769;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_171;FURETS_LOAN;bnp;4775;YES;YES;YES;YES;09/03/2018;09/03/2018;;;770;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_172;FURETS_LOAN;Groupe AXA;4866;YES;YES;YES;YES;09/03/2018;09/03/2018;;;771;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_173;FURETS_LOAN;swisslife;5031;YES;YES;YES;YES;09/03/2018;09/03/2018;;;772;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_174;FURETS_LOAN;magnolia;5060;YES;YES;YES;YES;09/03/2018;09/03/2018;;;773;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_175;FURETS_LOAN;Groupe AXA;1776;YES;YES;NO;NO;09/03/2018;09/03/2018;;;774;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_176;FURETS_LOAN;swisslife;1875;YES;YES;NO;NO;09/03/2018;09/03/2018;;;775;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_177;FURETS_LOAN;metlife;2262;YES;YES;NO;NO;09/03/2018;09/03/2018;;;776;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_178;FURETS_LOAN;april;2330;YES;YES;NO;NO;09/03/2018;09/03/2018;;;777;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_179;FURETS_LOAN;bnp;2371;YES;YES;NO;NO;09/03/2018;09/03/2018;;;778;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_180;FURETS_LOAN;Groupe AXA;2471;YES;YES;YES;NO;09/03/2018;09/03/2018;;;779;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_181;FURETS_LOAN;swisslife;2477;YES;YES;YES;NO;09/03/2018;09/03/2018;;;780;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_182;FURETS_LOAN;magnolia;3043;YES;YES;YES;YES;09/03/2018;09/03/2018;;;781;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_183;FURETS_LOAN;Groupe AXA;3072;YES;YES;YES;YES;09/03/2018;09/03/2018;;;782;OK;2018;3;10;TEST
FL_FURETS_LOAN_FUR2017_Y17W10_TEST_716UE3Y28R;FUR2018_184;FURETS_LOAN;bnp;3192;YES;YES;YES;YES;09/03/2018;09/03/2018;;;783;OK;2018;3;10;TEST
